"","countrycode","year","gdppc","scenario"
"11634","THA",1984,2882.116428,"Observed"
"11635","THA",1985,3051.726565,"Observed"
"11636","THA",1986,3144.520585,"Observed"
"11637","THA",1987,3317.185987,"Observed"
"11638","THA",1988,3585.166422,"Observed"
"11639","THA",1989,3935.830213,"Observed"
"11640","THA",1990,4455.023838,"Observed"
"11641","THA",1991,4791.532877,"Observed"
"11642","THA",1992,5137.022219,"Observed"
"11643","THA",1993,5452.19094,"Observed"
"11644","THA",1994,5826.118198,"Observed"
"11645","THA",1995,6150.025966,"Observed"
"11646","THA",1996,6364.620064,"Observed"
"11647","THA",1997,6174.476247,"Observed"
"11648","THA",1998,5472.584064,"Observed"
"11649","THA",1999,5684.686972,"Observed"
"11650","THA",2000,5764.255801,"Observed"
"11651","THA",2001,5947.901446,"Observed"
"11652","THA",2002,6159.435834,"Observed"
"11653","THA",2003,6541.242954,"Observed"
"11654","THA",2004,6855.672026,"Observed"
"11655","THA",2005,7109.609044,"Observed"
"11656","THA",2006,7438.021471,"Observed"
"11657","THA",2007,7752.498367,"Observed"
"11658","THA",2008,7854.513544,"Observed"
"11659","THA",2009,7799.437727,"Observed"
"11660","THA",2010,7799.46172,"Observed"
"11661","THA",2011,8040.709537,"Observed"
"11662","THA",2012,8281.957354,"Observed"
"11663","THA",2013,8523.205171,"Observed"
"11664","THA",2014,8764.452988,"Observed"
"11665","THA",2015,9005.700805,"Observed"
"11666","THA",2016,9246.948622,"Observed"
"11667","THA",2017,9488.196439,"Observed"
"11668","THA",2018,9729.444256,"Observed"
"11669","THA",2019,9970.692073,"Observed"
"11670","THA",2020,10211.93989,"Observed"
"11671","TJK",1950,NA,"Observed"
"11672","TJK",1951,NA,"Observed"
"11673","TJK",1952,NA,"Observed"
"11674","TJK",1953,NA,"Observed"
"11675","TJK",1954,NA,"Observed"
"11676","TJK",1955,NA,"Observed"
"11677","TJK",1956,NA,"Observed"
"11678","TJK",1957,NA,"Observed"
"11679","TJK",1958,NA,"Observed"
"11680","TJK",1959,NA,"Observed"
"11681","TJK",1960,NA,"Observed"
"11682","TJK",1961,NA,"Observed"
"11683","TJK",1962,NA,"Observed"
"11684","TJK",1963,NA,"Observed"
"11685","TJK",1964,NA,"Observed"
"11686","TJK",1965,NA,"Observed"
"11687","TJK",1966,NA,"Observed"
"11688","TJK",1967,NA,"Observed"
"11689","TJK",1968,NA,"Observed"
"11690","TJK",1969,NA,"Observed"
"11691","TJK",1970,NA,"Observed"
"11692","TJK",1971,NA,"Observed"
"11693","TJK",1972,NA,"Observed"
"11694","TJK",1973,NA,"Observed"
"11695","TJK",1974,NA,"Observed"
"11696","TJK",1975,NA,"Observed"
"11697","TJK",1976,NA,"Observed"
"11698","TJK",1977,NA,"Observed"
"11699","TJK",1978,NA,"Observed"
"11700","TJK",1979,NA,"Observed"
"11701","TJK",1980,NA,"Observed"
"11702","TJK",1981,NA,"Observed"
"11703","TJK",1982,NA,"Observed"
"11704","TJK",1983,NA,"Observed"
"11705","TJK",1984,NA,"Observed"
"11706","TJK",1985,NA,"Observed"
"11707","TJK",1986,NA,"Observed"
"11708","TJK",1987,NA,"Observed"
"11709","TJK",1988,NA,"Observed"
"11710","TJK",1989,NA,"Observed"
"11711","TJK",1990,NA,"Observed"
"11712","TJK",1991,NA,"Observed"
"11713","TJK",1992,NA,"Observed"
"11714","TJK",1993,1433.366382,"Observed"
"11715","TJK",1994,1323.642058,"Observed"
"11716","TJK",1995,968.3443368,"Observed"
"11717","TJK",1996,829.9135005,"Observed"
"11718","TJK",1997,772.0881558,"Observed"
"11719","TJK",1998,770.566716,"Observed"
"11720","TJK",1999,896.8658545,"Observed"
"11721","TJK",2000,1061.743446,"Observed"
"11722","TJK",2001,1127.023934,"Observed"
"11723","TJK",2002,1199.598857,"Observed"
"11724","TJK",2003,1360.539533,"Observed"
"11725","TJK",2004,1432.331484,"Observed"
"11726","TJK",2005,1523.623309,"Observed"
"11727","TJK",2006,1531.502351,"Observed"
"11728","TJK",2007,1764.082689,"Observed"
"11729","TJK",2008,1958.29928,"Observed"
"11730","TJK",2009,1873.400129,"Observed"
"11731","TJK",2010,1873.399549,"Observed"
"11732","TJK",2011,2368.3092626,"Observed"
"11733","TJK",2012,2863.2189762,"Observed"
"11734","TJK",2013,3358.1286898,"Observed"
"11735","TJK",2014,3853.0384034,"Observed"
"11736","TJK",2015,4347.948117,"Observed"
"11737","TJK",2016,4842.8578306,"Observed"
"11738","TJK",2017,5337.7675442,"Observed"
"11739","TJK",2018,5832.6772578,"Observed"
"11740","TJK",2019,6327.5869714,"Observed"
"11741","TJK",2020,6822.496685,"Observed"
"11742","TKM",1950,NA,"Observed"
"11743","TKM",1951,NA,"Observed"
"11744","TKM",1952,NA,"Observed"
"11745","TKM",1953,NA,"Observed"
"11746","TKM",1954,NA,"Observed"
"11747","TKM",1955,NA,"Observed"
"11748","TKM",1956,NA,"Observed"
"11749","TKM",1957,NA,"Observed"
"11750","TKM",1958,NA,"Observed"
"11751","TKM",1959,NA,"Observed"
"11752","TKM",1960,NA,"Observed"
"11753","TKM",1961,NA,"Observed"
"11754","TKM",1962,NA,"Observed"
"11755","TKM",1963,NA,"Observed"
"11756","TKM",1964,NA,"Observed"
"11757","TKM",1965,NA,"Observed"
"11758","TKM",1966,NA,"Observed"
"11759","TKM",1967,NA,"Observed"
"11760","TKM",1968,NA,"Observed"
"11761","TKM",1969,NA,"Observed"
"11762","TKM",1970,NA,"Observed"
"11763","TKM",1971,NA,"Observed"
"11764","TKM",1972,NA,"Observed"
"11765","TKM",1973,NA,"Observed"
"11766","TKM",1974,NA,"Observed"
"11767","TKM",1975,NA,"Observed"
"11768","TKM",1976,NA,"Observed"
"11769","TKM",1977,NA,"Observed"
"11770","TKM",1978,NA,"Observed"
"11771","TKM",1979,NA,"Observed"
"11772","TKM",1980,NA,"Observed"
"11773","TKM",1981,NA,"Observed"
"11774","TKM",1982,NA,"Observed"
"11775","TKM",1983,NA,"Observed"
"11776","TKM",1984,NA,"Observed"
"11777","TKM",1985,NA,"Observed"
"11778","TKM",1986,NA,"Observed"
"11779","TKM",1987,NA,"Observed"
"11780","TKM",1988,NA,"Observed"
"11781","TKM",1989,NA,"Observed"
"11782","TKM",1990,NA,"Observed"
"11783","TKM",1991,NA,"Observed"
"11784","TKM",1992,NA,"Observed"
"11785","TKM",1993,5000.72073,"Observed"
"11786","TKM",1994,4077.220025,"Observed"
"11787","TKM",1995,3616.025975,"Observed"
"11788","TKM",1996,3972.210011,"Observed"
"11789","TKM",1997,3356.917687,"Observed"
"11790","TKM",1998,3637.888184,"Observed"
"11791","TKM",1999,4088.462568,"Observed"
"11792","TKM",2000,4354.169599,"Observed"
"11793","TKM",2001,4398.235378,"Observed"
"11794","TKM",2002,4352.527683,"Observed"
"11795","TKM",2003,4445.493707,"Observed"
"11796","TKM",2004,4588.237673,"Observed"
"11797","TKM",2005,5145.656297,"Observed"
"11798","TKM",2006,5588.555482,"Observed"
"11799","TKM",2007,6195.14481,"Observed"
"11800","TKM",2008,6707.682374,"Observed"
"11801","TKM",2009,6935.943747,"Observed"
"11802","TKM",2010,6935.927044,"Observed"
"11803","TKM",2011,7729.7028596,"Observed"
"11804","TKM",2012,8523.4786752,"Observed"
"11805","TKM",2013,9317.2544908,"Observed"
"11806","TKM",2014,10111.0303064,"Observed"
"11807","TKM",2015,10904.806122,"Observed"
"11808","TKM",2016,11698.5819376,"Observed"
"11809","TKM",2017,12492.3577532,"Observed"
"11810","TKM",2018,13286.1335688,"Observed"
"11811","TKM",2019,14079.9093844,"Observed"
"11812","TKM",2020,14873.6852,"Observed"
"11813","TLS",1950,NA,"Observed"
"11814","TLS",1951,NA,"Observed"
"11815","TLS",1952,NA,"Observed"
"11816","TLS",1953,NA,"Observed"
"11817","TLS",1954,NA,"Observed"
"11818","TLS",1955,NA,"Observed"
"11819","TLS",1956,NA,"Observed"
"11820","TLS",1957,NA,"Observed"
"11821","TLS",1958,NA,"Observed"
"11822","TLS",1959,NA,"Observed"
"11823","TLS",1960,NA,"Observed"
"11824","TLS",1961,NA,"Observed"
"11825","TLS",1962,NA,"Observed"
"11826","TLS",1963,NA,"Observed"
"11827","TLS",1964,NA,"Observed"
"11828","TLS",1965,NA,"Observed"
"11829","TLS",1966,NA,"Observed"
"11830","TLS",1967,NA,"Observed"
"11831","TLS",1968,NA,"Observed"
"11832","TLS",1969,NA,"Observed"
"11833","TLS",1970,NA,"Observed"
"11834","TLS",1971,NA,"Observed"
"11835","TLS",1972,NA,"Observed"
"11836","TLS",1973,NA,"Observed"
"11837","TLS",1974,NA,"Observed"
"11838","TLS",1975,NA,"Observed"
"11839","TLS",1976,NA,"Observed"
"11840","TLS",1977,NA,"Observed"
"11841","TLS",1978,NA,"Observed"
"11842","TLS",1979,NA,"Observed"
"11843","TLS",1980,NA,"Observed"
"11844","TLS",1981,NA,"Observed"
"11845","TLS",1982,NA,"Observed"
"11846","TLS",1983,NA,"Observed"
"11847","TLS",1984,NA,"Observed"
"11848","TLS",1985,NA,"Observed"
"11849","TLS",1986,NA,"Observed"
"11850","TLS",1987,NA,"Observed"
"11851","TLS",1988,NA,"Observed"
"11852","TLS",1989,NA,"Observed"
"11853","TLS",1990,NA,"Observed"
"11854","TLS",1991,NA,"Observed"
"11855","TLS",1992,NA,"Observed"
"11856","TLS",1993,NA,"Observed"
"11857","TLS",1994,NA,"Observed"
"11858","TLS",1995,NA,"Observed"
"11859","TLS",1996,NA,"Observed"
"11860","TLS",1997,NA,"Observed"
"11861","TLS",1998,NA,"Observed"
"11862","TLS",1999,NA,"Observed"
"11863","TLS",2000,1130.492001,"Observed"
"11864","TLS",2001,1361.381585,"Observed"
"11865","TLS",2002,1497.720251,"Observed"
"11866","TLS",2003,1368.946668,"Observed"
"11867","TLS",2004,929.3330838,"Observed"
"11868","TLS",2005,919.4213089,"Observed"
"11869","TLS",2006,902.1922156,"Observed"
"11870","TLS",2007,1086.850056,"Observed"
"11871","TLS",2008,956.1118226,"Observed"
"11872","TLS",2009,1154.998908,"Observed"
"11873","TLS",2010,1155.005055,"Observed"
"11874","TLS",2011,1317.7585378,"Observed"
"11875","TLS",2012,1480.5120206,"Observed"
"11876","TLS",2013,1643.2655034,"Observed"
"11877","TLS",2014,1806.0189862,"Observed"
"11878","TLS",2015,1968.772469,"Observed"
"11879","TLS",2016,2131.5259518,"Observed"
"11880","TLS",2017,2294.2794346,"Observed"
"11881","TLS",2018,2457.0329174,"Observed"
"11882","TLS",2019,2619.7864002,"Observed"
"11883","TLS",2020,2782.539883,"Observed"
"11884","TON",1950,NA,"Observed"
"11885","TON",1951,NA,"Observed"
"11886","TON",1952,NA,"Observed"
"11887","TON",1953,NA,"Observed"
"11888","TON",1954,NA,"Observed"
"11889","TON",1955,NA,"Observed"
"11890","TON",1956,NA,"Observed"
"11891","TON",1957,NA,"Observed"
"11892","TON",1958,NA,"Observed"
"11893","TON",1959,NA,"Observed"
"11894","TON",1960,NA,"Observed"
"11895","TON",1961,NA,"Observed"
"11896","TON",1962,NA,"Observed"
"11897","TON",1963,NA,"Observed"
"11898","TON",1964,NA,"Observed"
"11899","TON",1965,NA,"Observed"
"11900","TON",1966,NA,"Observed"
"11901","TON",1967,NA,"Observed"
"11902","TON",1968,NA,"Observed"
"11903","TON",1969,NA,"Observed"
"11904","TON",1970,2728.503822,"Observed"
"11905","TON",1971,2702.543179,"Observed"
"11906","TON",1972,2718.510969,"Observed"
"11907","TON",1973,2745.790707,"Observed"
"11908","TON",1974,2785.690711,"Observed"
"11909","TON",1975,2779.357743,"Observed"
"11910","TON",1976,2838.079964,"Observed"
"11911","TON",1977,2906.332505,"Observed"
"11912","TON",1978,2968.183999,"Observed"
"11913","TON",1979,3007.155478,"Observed"
"11914","TON",1980,3440.724063,"Observed"
"11915","TON",1981,4706.669004,"Observed"
"11916","TON",1982,5516.802981,"Observed"
"11917","TON",1983,5524.113329,"Observed"
"11918","TON",1984,4814.326334,"Observed"
"11919","TON",1985,5105.842218,"Observed"
"11920","TON",1986,5176.259166,"Observed"
"11921","TON",1987,5349.803841,"Observed"
"11922","TON",1988,5263.913247,"Observed"
"11923","TON",1989,5344.655665,"Observed"
"11924","TON",1990,5320.209486,"Observed"
"11925","TON",1991,5728.036663,"Observed"
"11926","TON",1992,5676.645222,"Observed"
"11927","TON",1993,5749.005192,"Observed"
"11928","TON",1994,5985.543333,"Observed"
"11929","TON",1995,6110.386707,"Observed"
"11930","TON",1996,6193.131474,"Observed"
"11931","TON",1997,6037.47609,"Observed"
"11932","TON",1998,6065.365181,"Observed"
"11933","TON",1999,6238.907876,"Observed"
"11934","TON",2000,6484.596705,"Observed"
"11935","TON",2001,6628.636352,"Observed"
"11936","TON",2002,6662.350016,"Observed"
"11937","TON",2003,6750.544779,"Observed"
"11938","TON",2004,6752.786419,"Observed"
"11939","TON",2005,7822.967079,"Observed"
"11940","TON",2006,7966.239909,"Observed"
"11941","TON",2007,7585.632308,"Observed"
"11942","TON",2008,7785.868986,"Observed"
"11943","TON",2009,7862.467061,"Observed"
"11944","TON",2010,7862.500778,"Observed"
"11945","TON",2011,7990.3004734,"Observed"
"11946","TON",2012,8118.1001688,"Observed"
"11947","TON",2013,8245.8998642,"Observed"
"11948","TON",2014,8373.6995596,"Observed"
"11949","TON",2015,8501.499255,"Observed"
"11950","TON",2016,8629.2989504,"Observed"
"11951","TON",2017,8757.0986458,"Observed"
"11952","TON",2018,8884.8983412,"Observed"
"11953","TON",2019,9012.6980366,"Observed"
"11954","TON",2020,9140.497732,"Observed"
"11955","TTO",1950,3551.730412,"Observed"
"11956","TTO",1951,3811.095253,"Observed"
"11957","TTO",1952,3879.362827,"Observed"
"11958","TTO",1953,3859.877627,"Observed"
"11959","TTO",1954,3909.315068,"Observed"
"11960","TTO",1955,4340.293904,"Observed"
"11961","TTO",1956,4818.704678,"Observed"
"11962","TTO",1957,5304.776103,"Observed"
"11963","TTO",1958,5728.919719,"Observed"
"11964","TTO",1959,5985.141693,"Observed"
"11965","TTO",1960,6462.318885,"Observed"
"11966","TTO",1961,7254.71408,"Observed"
"11967","TTO",1962,7221.287179,"Observed"
"11968","TTO",1963,7207.435703,"Observed"
"11969","TTO",1964,7660.694339,"Observed"
"11970","TTO",1965,7682.273095,"Observed"
"11971","TTO",1966,8061.345025,"Observed"
"11972","TTO",1967,8264.951951,"Observed"
"11973","TTO",1968,9134.856396,"Observed"
"11974","TTO",1969,9410.82041,"Observed"
"11975","TTO",1970,9714.393899,"Observed"
"11976","TTO",1971,8935.766939,"Observed"
"11977","TTO",1972,10083.02624,"Observed"
"11978","TTO",1973,10298.1062,"Observed"
"11979","TTO",1974,10771.12228,"Observed"
"11980","TTO",1975,10287.18101,"Observed"
"11981","TTO",1976,10921.1828,"Observed"
"11982","TTO",1977,11061.87664,"Observed"
"11983","TTO",1978,12103.91133,"Observed"
"11984","TTO",1979,11493.2922,"Observed"
"11985","TTO",1980,12607.59297,"Observed"
"11986","TTO",1981,12757.71029,"Observed"
"11987","TTO",1982,12256.02289,"Observed"
"11988","TTO",1983,10763.03018,"Observed"
"11989","TTO",1984,10373.75723,"Observed"
"11990","TTO",1985,9775.944694,"Observed"
"11991","TTO",1986,8944.892303,"Observed"
"11992","TTO",1987,8999.39289,"Observed"
"11993","TTO",1988,8839.213092,"Observed"
"11994","TTO",1989,8824.303214,"Observed"
"11995","TTO",1990,9283.2372,"Observed"
"11996","TTO",1991,9177.793187,"Observed"
"11997","TTO",1992,9431.700737,"Observed"
"11998","TTO",1993,8739.727886,"Observed"
"11999","TTO",1994,9612.054337,"Observed"
"12000","TTO",1995,10143.15339,"Observed"
"12001","TTO",1996,10777.89508,"Observed"
"12002","TTO",1997,10834.61396,"Observed"
"12003","TTO",1998,11697.23451,"Observed"
"12004","TTO",1999,12853.17378,"Observed"
"12005","TTO",2000,15038.16158,"Observed"
"12006","TTO",2001,15295.32718,"Observed"
"12007","TTO",2002,15947.21988,"Observed"
"12008","TTO",2003,18786.91772,"Observed"
"12009","TTO",2004,19539.48838,"Observed"
"12010","TTO",2005,22914.10553,"Observed"
"12011","TTO",2006,23489.71216,"Observed"
"12012","TTO",2007,26286.33012,"Observed"
"12013","TTO",2008,31724.55445,"Observed"
"12014","TTO",2009,31057.33545,"Observed"
"12015","TTO",2010,31057.63653,"Observed"
"12016","TTO",2011,30888.179536,"Observed"
"12017","TTO",2012,30718.722542,"Observed"
"12018","TTO",2013,30549.265548,"Observed"
"12019","TTO",2014,30379.808554,"Observed"
"12020","TTO",2015,30210.35156,"Observed"
"12021","TTO",2016,30040.894566,"Observed"
"12022","TTO",2017,29871.437572,"Observed"
"12023","TTO",2018,29701.980578,"Observed"
"12024","TTO",2019,29532.523584,"Observed"
